row_id,upi_id,username,handle,amount,hour,velocity,username_risk,handle_risk,fraud_type,label
1521,zrp1m0ys9j4lm@axl,zrp1m0ys9j4lm,axl,70542.57,6,4,0.2769,0,gibberish_username,1
1522,prize490@okicici,prize490,okicici,73318.76,8,17,0.5437,0,suspicious_keyword,1
1523,agent9111@okhdfcbank,agent9111,okhdfcbank,326382.05,3,6,0.5611,0,large_amount_night,1
1524,free650@oksbi,free650,oksbi,59655.82,21,17,0.5571,0,suspicious_keyword,1
1525,pay8837@ybl,pay8837,ybl,2306.38,8,42,0.1429,0,high_velocity,1
1526,kumar8667@okhdfcbank,kumar8667,okhdfcbank,494.31,17,0,0.1111,0,none,0
1527,kavya1292@wahdfcbank,kavya1292,wahdfcbank,2450.56,11,0,0.1111,0,none,0
1528,divya2855@okicici,divya2855,okicici,985.8,7,0,0.1111,0,none,0
1529,ajay6745@cnrb,ajay6745,cnrb,3201.48,9,2,0.125,0,none,0
1530,agent1671@oksbi,agent1671,oksbi,379930.04,4,4,0.5611,0,large_amount_night,1
1531,9492062580@okaxis,9492062580,okaxis,181286.82,17,33,0.85,0,phone_as_upi,1
1532,9999057973@okhdfcbank,9999057973,okhdfcbank,45515.27,12,11,0.85,0,phone_as_upi,1
1533,6nto56qx@mzubjvmz,6nto56qx,mzubjvmz,8621.93,12,14,0.0938,1,fake_handle,1
1534,pooja4381@waicici,pooja4381,waicici,583.94,18,2,0.1111,0,none,0
1535,agent623@oksbi,agent623,oksbi,99290.38,16,4,0.5437,0,suspicious_keyword,1
1536,ajay9784@paytm,ajay9784,paytm,173.83,12,1,0.125,0,none,0
1537,pooja8211@okbizaxis,pooja8211,okbizaxis,1004.87,19,3,0.1111,0,none,0
1538,refund592@ybl,refund592,ybl,26719.65,19,22,0.5333,0,suspicious_keyword,1
1539,amit137@paytm,amit137,paytm,820.78,12,0,0.1071,0,none,0
1540,divya7971@okaxis,divya7971,okaxis,5568.94,8,0,0.1111,0,none,0
1541,rohit7630@apl,rohit7630,apl,190.06,18,0,0.1111,0,none,0
1542,anita3145@apl,anita3145,apl,2017.39,21,3,0.1111,0,none,0
1543,lakshmi2152@paytm,lakshmi2152,paytm,6994.15,11,2,0.0909,0,none,0
1544,kumar6603@apl,kumar6603,apl,4754.94,14,3,0.1111,0,none,0
1545,lucky191@okhdfcbank,lucky191,okhdfcbank,39474.46,10,20,0.5437,0,suspicious_keyword,1
1546,jyoti6987@wahdfcbank,jyoti6987,wahdfcbank,246.09,13,0,0.1111,0,none,0
1547,deepak9230@cnrb,deepak9230,cnrb,2050.56,14,2,0.1,0,none,0
1548,nisha8997@okaxis,nisha8997,okaxis,100.59,9,0,0.1111,0,none,0
1549,suresh5356@ibl,suresh5356,ibl,2928.21,21,1,0.1,0,none,0
1550,9519626810@oksbi,9519626810,oksbi,126752.68,6,33,0.85,0,phone_as_upi,1
1551,8011843726@okhdfcbank,8011843726,okhdfcbank,65509.89,18,26,0.85,0,phone_as_upi,1
1552,pb41g3g92x@gzooxf,pb41g3g92x,gzooxf,8174.25,3,11,0.325,1,fake_handle,1
1553,rahul2851@paytm,rahul2851,paytm,636.35,12,2,0.1111,0,none,0
1554,helpdesk700@ybl,helpdesk700,ybl,36250.66,9,14,0.5182,0,suspicious_keyword,1
1555,vikram5671@waicici,vikram5671,waicici,467.67,17,0,0.1,0,none,0
1556,fah6uxys2jl6gq@wscadrzhs,fah6uxys2jl6gq,wscadrzhs,56199.47,9,5,0.0536,1,fake_handle,1
1557,ravi6218@oksbi,ravi6218,oksbi,1397.14,16,2,0.125,0,none,0
1558,pooja8791@wahdfcbank,pooja8791,wahdfcbank,497.68,7,1,0.1111,0,none,0
1559,ravi951@okicici,ravi951,okicici,1079.86,20,3,0.1071,0,none,0
1560,neha5556@okaxis,neha5556,okaxis,295.72,19,1,0.125,0,none,0
1561,raj6298@upi,raj6298,upi,2099.51,11,0,0.1429,0,none,0
1562,agent2654@ybl,agent2654,ybl,473220.96,4,9,0.5611,0,large_amount_night,1
1563,savita476@ibl,savita476,ibl,6297.81,13,0,0.0833,0,none,0
1564,7142884854@okaxis,7142884854,okaxis,28768.18,5,18,0.85,0,phone_as_upi,1
1565,geeta8624@waicici,geeta8624,waicici,396.17,13,0,0.1111,0,none,0
1566,ajay3857@axl,ajay3857,axl,299.0,18,1,0.125,0,none,0
1567,anita1743@cnrb,anita1743,cnrb,1677.81,16,0,0.1111,0,none,0
1568,mohan7694@pthdfc,mohan7694,pthdfc,1963.94,19,1,0.1111,0,none,0
1569,suresh8111@wahdfcbank,suresh8111,wahdfcbank,1430.16,9,0,0.1,0,none,0
1570,agent2699@oksbi,agent2699,oksbi,423873.66,4,6,0.5611,0,large_amount_night,1
1571,divya7354@upi,divya7354,upi,1491.92,7,3,0.1111,0,none,0
1572,8329161573@oksbi,8329161573,oksbi,195106.33,17,6,0.85,0,phone_as_upi,1
1573,raj9753@ybl,raj9753,ybl,224.25,18,2,0.1429,0,none,0
1574,nisha7702@okicici,nisha7702,okicici,299.51,10,1,0.1111,0,none,0
1575,7xvn66k17gm@apl,7xvn66k17gm,apl,55215.49,8,13,0.3136,0,gibberish_username,1
1576,divya9161@wahdfcbank,divya9161,wahdfcbank,4666.09,19,0,0.1111,0,none,0
1577,nikhil3307@okhdfcbank,nikhil3307,okhdfcbank,3071.28,20,3,0.1,0,none,0
1578,vs2bpg2h3b3bmmdvx@okhdfcbank,vs2bpg2h3b3bmmdvx,okhdfcbank,51223.04,23,16,0.2588,0,gibberish_username,1
1579,wf9ljwknjlk@okaxis,wf9ljwknjlk,okaxis,48946.63,14,13,0.2227,0,gibberish_username,1
1580,nikhil6981@okicici,nikhil6981,okicici,1415.3,7,2,0.1,0,none,0
1581,ram9015@okaxis,ram9015,okaxis,641.18,20,1,0.1429,0,none,0
1582,pay5855@okicici,pay5855,okicici,4192.7,5,27,0.1429,0,high_velocity,1
1583,nikhil6939@okicici,nikhil6939,okicici,579.72,9,2,0.1,0,none,0
1584,anita1235@okbizaxis,anita1235,okbizaxis,414.99,13,0,0.1111,0,none,0
1585,prize791@ybl,prize791,ybl,39381.82,19,1,0.5437,0,suspicious_keyword,1
1586,i7weyhpoavcn9@vtahy,i7weyhpoavcn9,vtahy,34994.36,8,17,0.0385,1,fake_handle,1
1587,ram9208@ybl,ram9208,ybl,118.74,19,3,0.1429,0,none,0
1588,pay2620@okhdfcbank,pay2620,okhdfcbank,4874.31,8,53,0.1429,0,high_velocity,1
1589,rahul2959@okicici,rahul2959,okicici,1077.02,22,1,0.1111,0,none,0
1590,7243204904@oksbi,7243204904,oksbi,28473.74,11,19,0.85,0,phone_as_upi,1
1591,ganesh1125@axl,ganesh1125,axl,249.48,10,1,0.1,0,none,0
1592,swati8054@okaxis,swati8054,okaxis,208.4,22,2,0.1111,0,none,0
1593,pay1884@apl,pay1884,apl,3272.54,18,54,0.1429,0,high_velocity,1
1594,70ny87xlmcb98tw@apl,70ny87xlmcb98tw,apl,79503.96,5,13,0.3,0,gibberish_username,1
1595,7246145894@oksbi,7246145894,oksbi,39045.02,1,14,0.85,0,phone_as_upi,1
1596,ec4tskcwgwg@lpygf,ec4tskcwgwg,lpygf,6143.53,9,8,0.2227,1,fake_handle,1
1597,amit862@upi,amit862,upi,420.81,7,3,0.1071,0,none,0
1598,free112@okicici,free112,okicici,40426.77,20,19,0.5571,0,suspicious_keyword,1
1599,ekocewioc2fqzu@ftukep,ekocewioc2fqzu,ftukep,45006.96,10,5,0.0179,1,fake_handle,1
